seller_id,seller_state,seller_city,performance_tier,total_orders,avg_delivery_days,avg_shipping_days,avg_approval_delay,late_rate_pct,late_orders,on_time_orders,total_revenue,avg_freight,avg_deviation
89f69225956f951295ca4c7fb1266553,RJ,vassouras,Tier 2 - Average,11,9.76,2.3,0.27,9.09,1,11,1041.3,23.117500000000003,-18.0
8a130737016f838139d31878787a39c9,SP,sao paulo,Tier 2 - Average,56,10.24,2.36,0.46,7.14,4,58,4222.03,13.58532258064516,-10.0
8a2d12a90e92f012ce5226fc6592b653,PR,curitiba,Tier 1 - Excellent,18,9.36,2.44,0.49,0.0,0,18,1594.65,18.831666666666667,-15.18
8a32e327fe2c1b3511609d81aaf9f042,SP,sao paulo,Tier 1 - Excellent,126,9.1,2.58,0.39,7.94,10,159,6101.12,13.241065088757395,-13.57
8a432f4e5b471f8da497d7dc517666e2,SP,presidente prudente,Tier 1 - Excellent,90,8.2,1.37,0.48,7.78,7,93,7053.0,18.4077,-11.63
8ab42aa58097fd4668d60cc648225d5f,GO,goiania,Tier 2 - Average,20,11.15,4.27,0.23,0.0,0,26,2616.75,22.83230769230769,-16.7
8ae520247981aa06bc94abddf5f46d34,SC,navegantes,Tier 2 - Average,62,11.26,1.42,0.38,1.61,1,61,15907.11,21.845806451612905,-15.62
8b2492b7ff4468839593fafeed55bad9,RJ,sao goncalo,Tier 3 - Poor,29,14.96,2.32,0.48,17.24,5,40,3660.08,15.026222222222222,-5.75
8b28d096634035667e8263d57ba3368c,SP,sao jose dos campos,Tier 2 - Average,139,14.29,3.04,0.44,14.39,20,131,9025.3,16.60754966887417,-9.59
8b321bb669392f5163d04c59e235e066,SP,sao paulo,Tier 2 - Average,930,12.62,2.43,0.42,11.08,103,902,17262.94,13.854726368159204,-9.3
8b8cfc8305aa441e4239358c9f6f2485,PR,londrina,Tier 2 - Average,15,12.54,2.93,0.44,13.33,2,13,11892.0,81.24666666666667,-15.42
8b9d6eec4a7eb7d0f9d579ce0b38324d,RJ,mesquita,Tier 3 - Poor,48,10.04,2.29,0.3,16.67,8,44,4159.55,32.06346153846154,-10.07
8bb48dc19fccaa8613b6229bf7f452a2,SP,assis,Tier 2 - Average,82,11.17,2.43,0.5,2.44,2,93,4190.72,19.55157894736842,-12.79
8bd0f31cf0a614c658f6763bd02dea69,SP,sao paulo,Tier 1 - Excellent,33,10.12,1.85,0.58,3.03,1,34,4455.34,27.65657142857143,-12.29
8c16d1f32a54d92897cc437244442e1b,SC,blumenau,Tier 2 - Average,108,10.98,1.97,0.48,1.85,2,116,5642.6,17.898898305084746,-14.2
8ca1551acf9832a4cf467bbbac15851f,PR,campo largo,Tier 4 - Critical,11,15.86,3.52,0.25,18.18,2,10,2176.4,22.21166666666667,-10.26
8cbac7e12637ed9cffa18c7875207478,SC,jaragua do sul,Tier 2 - Average,66,13.54,2.65,0.56,6.06,4,77,2955.98,20.255925925925926,-13.37
8cc6a0e5738e61a87b03c78b2ba9db4b,MG,andradas,Tier 3 - Poor,23,16.69,1.85,0.26,8.7,2,22,13272.7,20.995833333333334,-10.22
8d79c8a04e42d722a75097ce5cbcf2ef,CE,caucaia,Tier 3 - Poor,26,19.57,2.53,0.21,15.38,4,23,2627.82,26.645555555555553,-11.24
8d956fec2e4337affcb520f56fd8cbfd,SP,sao bernardo do campo,Tier 2 - Average,210,9.3,1.82,0.42,10.48,22,205,10988.2,14.598458149779736,-10.01
8daab2245ebdc277c51098d01c5ad8ef,SP,sao paulo,Tier 1 - Excellent,16,10.03,2.02,0.19,6.25,1,15,1604.59,17.753125,-16.58
8e2b3afb420011ef0c88c9d5f11ea526,SP,campinas,Tier 2 - Average,11,10.56,3.07,0.19,9.09,1,10,1384.5,13.44818181818182,-10.06
8e6cc767478edae941d9bd9eb778d77a,MG,araguari,Tier 3 - Poor,100,16.5,6.22,0.28,8.0,8,100,5929.35,20.085740740740743,-12.8
8e6d7754bc7e0f22c96d255ebda59eba,SP,sao jose dos campos,Tier 3 - Poor,84,14.08,5.72,0.52,19.05,16,113,14107.38,13.06953488372093,-5.62
8e8a7ce9f2f970dc00e2acf6f6e199f6,RJ,sao goncalo,Tier 2 - Average,63,12.2,2.02,0.41,9.52,6,58,8821.0,17.9340625,-10.42
8ed8ea9a57c862f2c18c2fe41f601d56,SC,blumenau,Tier 1 - Excellent,19,8.58,2.08,1.18,0.0,0,19,3831.9,38.47736842105263,-15.12
8f119a0aee85c0c8fc534629734e94fd,SP,barueri,Tier 1 - Excellent,75,9.9,3.55,0.24,6.67,5,76,3578.88,13.172962962962963,-10.1
8f2ce03f928b567e3d56181ae20ae952,SP,pirituba,Tier 3 - Poor,151,14.38,3.67,0.52,16.56,25,147,21213.2,21.840697674418603,-8.99
8f54d64f28a993550aa7943f12572959,MG,ipatinga,Tier 2 - Average,15,13.92,2.04,0.52,6.67,1,15,2755.5,23.60125,-11.32
8f78f0903005064036736c7173a5c2ed,MG,tiradentes,Tier 3 - Poor,13,18.31,7.58,0.01,7.69,1,20,2113.7,30.107142857142858,-13.68
8fdca8e349553f99bc738833a62c8802,SP,sao paulo,Tier 2 - Average,22,10.3,2.34,0.3,4.55,1,28,989.34,13.133793103448276,-11.76
8ff1a9df749e454105c55cda13e79143,SP,marilia,Tier 2 - Average,13,12.38,4.56,0.62,0.0,0,14,1400.6,19.800714285714285,-9.3
900ba814c251a692506d7834c1218441,SP,salto,Tier 2 - Average,86,12.48,4.04,0.64,13.95,12,74,28833.03,27.14453488372093,-7.88
903037660cf848a717166eb7a06d616e,SP,sao paulo,Tier 3 - Poor,43,11.68,3.1,0.48,20.93,9,49,7895.19,18.547758620689656,-15.81
916748bc99315c2d202898ae58b1617e,SP,sorocaba,Tier 2 - Average,25,10.4,4.37,0.22,0.0,0,32,369.4,11.7846875,-9.08
916c9de0b5ad957346eeeb12f332687e,PR,curitiba,Tier 1 - Excellent,22,8.17,1.42,0.81,0.0,0,27,5336.5,17.695185185185185,-18.42
91f0eec23d4a61d7d7caeefa3f0ad1ca,SC,tubarao,Tier 4 - Critical,11,26.14,1.78,0.43,27.27,3,8,2190.8,32.22363636363636,-4.98
91f848e9f4be368f4318775aac733370,SP,sao paulo,Tier 2 - Average,60,10.34,1.66,0.41,3.33,2,68,5668.61,17.055428571428575,-10.85
921323538c9f1c4e816f2720eac02bea,SP,sao paulo,Tier 3 - Poor,14,8.39,1.88,0.29,21.43,3,13,1375.85,13.88,-8.33
92eb0f42c21942b6552362b9b114707d,SP,sao paulo,Tier 2 - Average,334,13.48,5.55,0.55,8.08,27,331,6416.41,13.535279329608938,-9.73
93b9a99027bd8bd6af682aff18dd19bf,SP,mairipora,Tier 2 - Average,19,11.37,4.08,0.12,0.0,0,20,1916.0,22.5395,-16.79
93dc87703c046b603023e75222018b45,MG,belo horizonte,Tier 3 - Poor,33,19.72,8.5,0.32,9.09,3,31,8149.35,19.08794117647059,-10.56
94144541854e298c2d976cb893b81343,RS,viamao,Tier 2 - Average,68,12.35,5.47,0.55,4.41,3,73,17286.28,18.807499999999997,-14.39
94e93ce877be27a515118dbfd2c2be41,SP,votuporanga,Tier 2 - Average,29,13.38,3.18,0.3,0.0,0,34,5436.58,25.101764705882353,-10.93
951e8cef368f09bb3f3d03c00ca4702c,SP,ibitinga,Tier 2 - Average,62,9.19,2.09,0.52,9.68,6,63,3993.31,19.713478260869564,-10.12
955fee9216a65b617aa5c0531780ce60,SP,sao paulo,Tier 2 - Average,1259,10.74,2.25,0.56,9.45,119,1351,131774.71,16.82543537414966,-9.63
9596c870880d900012f2e8e6e30d06d7,MG,varginha,Tier 2 - Average,21,13.44,2.73,0.84,4.76,1,22,7625.35,75.92869565217391,-11.74
95e03ca3d4146e4011985981aeb959b9,RJ,rio de janeiro,Tier 2 - Average,172,12.35,2.16,0.37,3.49,6,184,10865.16,16.78578947368421,-14.49
95ec4458365c4d11f452ccf538377619,SP,limeira,Tier 1 - Excellent,27,5.76,2.59,0.74,3.7,1,30,1866.76,14.086129032258064,-11.97
95f83f51203c626648c875dd41874c7f,MG,borda da mata,Tier 2 - Average,50,11.1,3.93,0.41,6.0,3,62,3077.66,23.909846153846154,-13.55
960945e1a9535cbc0cd6ddd35fbe7ae8,SP,sao paulo,Tier 1 - Excellent,28,6.06,1.64,0.3,0.0,0,29,3381.73,16.544827586206896,-9.34
9616352088dcf83a7c06637f4ebf1c80,PR,umuarama,Tier 2 - Average,91,12.48,3.68,0.46,0.0,0,97,5643.1,18.21340206185567,-14.65
9646c3513289980f17226a2fc4720dbd,SP,sao jose dos campos,Tier 2 - Average,69,12.62,2.35,0.32,8.7,6,70,2964.4,15.629342105263158,-12.23
96493fab2fbb13a14d0c0e8772eef5c3,SP,sao paulo,Tier 2 - Average,63,13.39,4.76,0.29,6.35,4,60,18969.0,18.94109375,-9.54
966cb4760537b1404caedd472cc610a5,SP,diadema,Tier 1 - Excellent,67,10.04,2.19,0.5,2.99,2,65,45928.26,22.45238805970149,-14.8
9674754b5a0cb32b638cec001178f799,SP,sao paulo,Tier 1 - Excellent,84,7.95,2.01,0.28,3.57,3,92,4941.73,12.591052631578949,-10.4
96804ea39d96eb908e7c3afdb671bb9e,MG,ibia,Tier 2 - Average,37,13.42,3.05,0.41,2.7,1,38,3530.75,18.903846153846153,-12.56
968268a686aa05d1f529fb07dff08130,SP,sao paulo,Tier 1 - Excellent,12,9.4,2.14,0.41,0.0,0,12,4677.29,16.962500000000002,-11.03
972d0f9cf61b499a4812cf0bfa3ad3c4,SC,brusque,Tier 3 - Poor,81,18.17,5.04,0.46,12.35,10,76,7910.42,24.427093023255814,-9.04
974cf2cb8f4b7add98709c30df02fe10,SP,araraquara,Tier 2 - Average,29,11.48,1.1,0.42,3.45,1,28,2614.71,16.34689655172414,-13.02
97512d3fc193b2d1dfcdba0f9d1f0f8a,SP,sao paulo,Tier 2 - Average,12,7.99,3.25,0.74,8.33,1,12,1458.87,26.273076923076925,-7.81
977f9f63dd360c2a32ece2f93ad6d306,SP,tabatinga,Tier 2 - Average,23,12.52,3.06,0.63,13.04,3,21,2730.07,37.16041666666667,-10.13
9803a40e82e45418ab7fb84091af5231,GO,rio verde,Tier 2 - Average,11,15.71,3.08,0.4,0.0,0,18,4278.75,28.479444444444443,-20.68
980640c45d7a4635885491d077167e4d,SP,rio claro,Tier 1 - Excellent,14,7.61,2.31,0.74,7.14,1,13,1004.29,17.312142857142856,-9.6
985c92cc412091f8529c12d7f23d3fef,MG,sao joao del rei,Tier 2 - Average,12,7.55,1.65,0.08,8.33,1,11,1368.5,19.844166666666666,-13.35
989becdce12ebc39863c2bceab6f3ca1,PR,curitiba,Tier 2 - Average,15,13.74,3.05,0.29,13.33,2,13,6302.9,54.30133333333333,-14.92
98dac6635aee4995d501a3972e047414,SP,sao paulo,Tier 2 - Average,89,8.5,3.52,0.46,10.11,9,181,4115.75,12.52421052631579,-11.01
99002261c568a84cce14d43fcffb43ea,MT,cuiaba,Tier 3 - Poor,36,16.84,6.27,0.33,8.33,3,33,4088.0,30.56472222222222,-11.51
9906e7aa42a3c067b7c9a564d01c4320,PR,maringa,Tier 4 - Critical,12,16.24,1.6,0.37,16.67,2,14,2619.0,31.037499999999998,-10.87
994f04b3718c2bab35c2adfa8afecd2a,SP,jaguariuna,Tier 2 - Average,47,13.49,3.94,0.24,8.51,4,51,3289.8,13.72090909090909,-7.81
99a54764c341d5dc80b4a8fac4eba3fb,SP,sao paulo,Tier 3 - Poor,44,7.08,1.91,0.28,34.09,15,51,3578.76,19.67909090909091,-9.46
99eaacc9e6046db1c82b163c5f84869f,SP,franca,Tier 2 - Average,63,15.01,3.8,0.72,11.11,7,60,12642.28,16.14417910447761,-8.14
9a84ba99f5367fdbd4598363496f1ea2,GO,luziania,Tier 2 - Average,15,10.51,1.58,0.25,0.0,0,15,2223.38,27.671333333333333,-21.68
9add47bf45ce8e8c7db6b9cf670b1e09,PR,fazenda rio grande,Tier 2 - Average,41,12.26,3.12,0.48,2.44,1,42,4606.44,25.18046511627907,-12.91
9b00ed88b7fdb95d6ff76e27c1b52d16,SP,sao paulo,Tier 1 - Excellent,46,9.05,2.41,0.37,6.52,3,47,1567.88,11.356,-9.73
9b013e03b2ab786505a1d3b5c0756754,SP,vicente de carvalho,Tier 1 - Excellent,170,8.0,2.44,0.39,7.06,12,208,8714.55,11.619454545454547,-9.41
9baf5cb77970f539089d09a38bcec5c3,SP,indaiatuba,Tier 2 - Average,31,14.81,8.21,0.29,0.0,0,32,5989.68,16.614375,-17.32
9bcdfa7b615b3abb9461d9e3ad9886ae,SC,blumenau,Tier 2 - Average,14,11.41,2.87,0.2,7.14,1,19,2126.07,19.886000000000003,-14.11
9c068d10aca38e85c50202e17b4a7e88,MS,coxim,Tier 4 - Critical,17,16.53,5.64,0.51,17.65,3,14,2658.9,26.466470588235296,-12.76
9c0e69c7bf2619675bbadf47b43f655a,SP,sao jose dos campos,Tier 2 - Average,151,15.16,5.38,0.64,12.58,19,181,32720.4,14.1171,-7.45
9c690ceacd5c66731bf443ea810195cb,MG,camanducaia,Tier 1 - Excellent,10,7.38,1.47,0.19,0.0,0,12,871.8,20.768333333333334,-16.63
9d39404483343dd55c7ae254494d8388,SP,sao paulo,Tier 2 - Average,10,14.39,4.07,0.9,10.0,1,9,293.2,14.107999999999999,-10.85
9d4db00d65d7760644ac0c14edb5fd86,SP,sorocaba,Tier 1 - Excellent,97,8.07,1.39,0.33,4.12,4,95,9845.71,15.248383838383837,-11.01
9d5604a1f112324ad6b2aa552122e0fb,SP,florianopolis,Tier 2 - Average,13,12.09,2.04,0.46,0.0,0,17,421.5,20.02823529411765,-13.42
9d5a9018aee56acb367ba9c3f05d1d6a,GO,aparecida de goiania,Tier 2 - Average,66,14.43,4.23,0.4,1.52,1,77,10119.98,21.428333333333335,-13.5
9d681c7e12db302cb261e721040dde65,PR,curitiba,Tier 1 - Excellent,13,9.02,2.43,0.81,0.0,0,14,785.6,19.505714285714284,-14.76
9d7a1d34a5052409006425275ba1c2b4,SP,franca,Tier 2 - Average,13,12.98,4.14,0.36,7.69,1,15,1054.82,17.315625,-11.56
9dd59e43f0c9f0553244e8f9c2fb247e,PR,foz do iguacu,Tier 2 - Average,10,13.14,2.59,0.12,10.0,1,9,356.3,15.181999999999999,-12.91
9dda5bbacd45e18d6485fee649205d09,MG,santa rita do sapucai,Tier 2 - Average,19,14.65,6.13,0.42,10.53,2,20,1912.6,23.03318181818182,-8.25
9de4643a8dbde634fe55621059d92273,SC,joinville,Tier 2 - Average,72,15.0,3.33,0.23,6.94,5,76,17560.34,21.260123456790122,-10.92
9df5750209b83567ec144eb299d7d634,RS,sao leopoldo,Tier 2 - Average,11,14.07,4.89,0.65,9.09,1,10,4917.0,23.572727272727274,-19.64
9e6229250fedbe05838fef417b74e7fb,SP,mirandopolis,Tier 2 - Average,73,11.89,3.4,0.53,4.11,3,74,12962.3,23.830649350649352,-14.84
9f50216bfd01913736a55a11b55ea842,SP,taubate,Tier 3 - Poor,17,10.64,4.03,0.96,23.53,4,15,1354.0,16.689473684210526,-7.0
9f505651f4a6abe901a56cdc21508025,SP,sao paulo,Tier 1 - Excellent,389,8.21,1.43,0.48,5.14,20,402,25649.88,13.958436018957347,-10.27
a066df7361163e7ddc5d7452dd17448b,SP,franca,Tier 4 - Critical,15,15.81,1.91,0.31,26.67,4,13,1078.3,15.665882352941177,-7.53
a1043bafd471dff536d0c462352beb48,MG,ilicinea,Tier 2 - Average,698,13.58,1.97,0.44,5.87,41,707,98909.26,41.35291443850267,-11.8
a13580f0e8f782b7a543885a0ef99f08,RJ,rio de janeiro,Tier 4 - Critical,10,25.05,5.05,0.39,20.0,2,8,1304.9,25.878000000000004,-7.81
a1474fd46fd3430168f7ec202da39408,SP,pinhais,Tier 4 - Critical,12,15.82,1.86,0.31,16.67,2,12,2752.5,47.215714285714284,-11.37
a17f621c590ea0fab3d5d883e1630ec6,SP,sorocaba,Tier 2 - Average,63,11.66,1.98,0.44,7.94,5,73,2677.92,14.030128205128204,-9.84
a23266650e7c84bb93fbbba502137478,RS,porto alegre,Tier 2 - Average,11,10.54,1.88,0.12,0.0,0,16,1512.4,17.44,-17.92
a2b5b6105ea5942300631d2e76f4ffe0,SP,osasco,Tier 2 - Average,16,8.47,2.47,0.25,12.5,2,14,3286.69,45.165625,-7.39
a2deecd5398f5df4987110c80a1972a3,SP,sao paulo,Tier 1 - Excellent,12,8.48,1.57,0.1,0.0,0,12,584.81,16.962500000000002,-13.17
a2e874074c877c5a05abae80ad6e488f,SP,sao jose do rio preto,Tier 3 - Poor,40,19.19,11.03,0.37,5.0,2,40,7355.0,26.317619047619047,-15.21
a369d693961cb93b61ca2cc518872a85,SP,sao jose do rio preto,Tier 2 - Average,11,10.36,3.29,0.6,0.0,0,18,2597.0,34.26611111111111,-15.04
a36b125ac6d5fdbc7f50de85c9157bdc,SP,ribeirao preto,Tier 2 - Average,23,12.93,3.34,0.45,13.04,3,22,1793.65,14.955599999999999,-9.9
a3a38f4affed601eb87a97788c949667,SC,joinville,Tier 2 - Average,251,12.49,1.76,0.3,4.78,12,248,26294.62,19.941,-14.01
a3dd39f583bc80bd8c5901c95878921e,BA,salvador,Tier 2 - Average,34,12.53,2.16,0.31,2.94,1,36,4607.81,21.73918918918919,-11.02
a3e9a2c700480d9bb01fba070ba80a0e,SP,ibitinga,Tier 2 - Average,127,13.19,2.78,0.33,11.02,14,127,13259.8,20.109716312056737,-9.5
a3f0b55de503387383c7b1de3ad7f678,PR,curitiba,Tier 2 - Average,24,10.48,2.2,0.3,4.17,1,25,4348.4,47.28230769230769,-13.79
a416b6a846a11724393025641d4edd5e,SP,sao paulo,Tier 2 - Average,157,12.6,3.31,0.29,14.01,22,154,24930.24,16.679318181818182,-9.91
a420f60ff1aa9acc80d0e42959f2b313,SP,sao paulo,Tier 2 - Average,67,11.35,1.52,0.34,8.96,6,63,7443.3,15.941594202898552,-12.12
a425f92c199eb576938df686728acd20,PR,curitiba,Tier 3 - Poor,16,17.33,10.51,0.4,0.0,0,18,1106.3,16.299444444444443,-13.96
a44fb5a447105f8469bdf16bf9159f25,RS,porto alegre,Tier 3 - Poor,19,14.24,4.87,0.21,26.32,5,14,3706.1,30.87421052631579,-6.29
a49928bcdf77c55c6d6e05e09a9b4ca5,SP,sao paulo,Tier 4 - Critical,96,16.94,7.15,0.39,27.08,26,78,8646.9,16.605,-3.81
a5a1bfcf728ab0e19182959cf0771ee4,SP,socorro,Tier 2 - Average,21,13.62,1.55,0.23,9.52,2,22,1812.96,14.495416666666666,-10.08
a5cba26a62b8b4d0145b68b841e62e7f,PR,campo mourao,Tier 2 - Average,53,13.2,4.24,0.56,1.89,1,53,14438.84,24.94314814814815,-14.08
a673821011d0cec28146ea42f5ab767f,SP,sao paulo,Tier 2 - Average,125,12.57,4.21,0.46,12.8,16,125,13366.0,18.170496453900707,-8.72
a6bd7d1ccdac48c6b33b28596b7eb122,PB,mamanguape,Tier 2 - Average,15,15.62,4.3,1.14,13.33,2,13,13669.11,42.519999999999996,-15.62
a6fe7de3d16f6149ffe280349a8535a0,SP,franca,Tier 2 - Average,50,14.85,4.14,0.49,16.0,8,43,2844.9,14.304705882352941,-8.78
a7f13822ceb966b076af67121f87b063,SP,itaquaquecetuba,Tier 3 - Poor,73,22.16,11.09,0.66,6.85,5,79,12017.69,35.270714285714284,-16.18
a8739afb32aaa45e01815ca76f76f54b,SP,sao bernardo do campo,Tier 1 - Excellent,13,9.54,2.03,0.16,7.69,1,14,298.83,17.648666666666667,-9.34
a888faf2d1baececa6baf9c3d603ee1f,PR,umuarama,Tier 3 - Poor,53,17.91,6.86,0.3,15.09,8,46,17564.8,20.517592592592592,-10.08
a938325a4b357fd23a6a4d5bb126408e,RJ,nilopolis,Tier 2 - Average,24,13.12,3.95,0.57,4.17,1,24,3231.0,22.432399999999998,-10.91
aac29b1b99776be73c3049939652091d,MG,uberlandia,Tier 2 - Average,94,14.37,3.45,0.28,12.77,12,119,6563.66,19.615419847328244,-11.04
aac51c486b672a9850d59f3e84b1cf88,SP,sao paulo,Tier 1 - Excellent,10,4.93,1.11,0.01,0.0,0,13,728.28,10.099230769230768,-6.99
aae3bfea055532c57fb453ed3ec80b30,SP,santo andre,Tier 2 - Average,48,12.44,3.59,0.57,0.0,0,50,3057.92,15.985,-13.49
aaed1309374718fdd995ee4c58c9dfcd,SC,timbo,Tier 2 - Average,104,12.2,1.95,0.41,2.88,3,108,9345.45,20.849369369369366,-16.62
aafe36600ce604f205b86b5084d3d767,SC,sao jose,Tier 2 - Average,129,12.44,2.15,0.54,4.65,6,125,9251.4,18.48702290076336,-12.46
aba1721a889e04decc910aa13b768ef4,SP,sao paulo,Tier 2 - Average,83,9.19,1.72,0.21,12.05,10,82,14103.3,13.577934782608697,-10.94
abc015ebac1d283a323ca9db35ede4b9,SP,ribeirao preto,Tier 2 - Average,12,11.11,2.03,0.89,0.0,0,13,1106.8,17.142307692307693,-14.29
abcd2cb37d46c2c8fb1bf071c859fc5b,MT,cuiaba,Tier 2 - Average,44,13.68,2.22,0.32,4.55,2,49,4817.32,25.578823529411764,-16.01
abe42c5d03695b4257b5c6cbf4e6784e,RJ,rio de janeiro,Tier 3 - Poor,49,14.36,1.94,0.28,16.33,8,41,17000.0,19.337755102040816,-8.63
ac3508719a1d8f5b7614b798f70af136,RS,canoas,Tier 1 - Excellent,101,9.46,1.46,0.24,2.97,3,98,12446.14,29.351683168316832,-17.37
acadd4d36859671cb635527c6c977533,SP,santa rosa de viterbo,Tier 4 - Critical,12,17.89,3.19,0.27,16.67,2,10,2381.0,22.161666666666665,-6.39
acb6c2ca5c82411c1fdb88d5fd5eb95e,SP,sao paulo,Tier 1 - Excellent,10,9.94,3.41,0.01,0.0,0,11,413.88,14.691818181818183,-15.22
acce39e832338debb07b02385cde5967,MG,contagem,Tier 1 - Excellent,44,7.05,1.27,0.26,0.0,0,44,4748.1,26.717272727272725,-9.63
aced59e9b31ef866a94f9e7f29d8d418,SP,sao paulo,Tier 2 - Average,61,9.67,2.64,0.28,8.2,5,62,7268.5,15.631343283582089,-10.63
ad273c9eb54ecb4532de4bf75bae9e4e,PR,curitiba,Tier 2 - Average,10,11.93,3.67,0.37,0.0,0,11,645.0,16.795454545454547,-12.17
ad420dd0c4f92f8af951ac24b86d0cf5,MG,fronteira,Tier 2 - Average,42,14.7,2.41,0.57,7.14,3,43,4705.29,19.850217391304348,-10.93
ad781527c93d00d89a11eecd9dcad7c1,SP,sao jose do rio preto,Tier 4 - Critical,38,25.5,11.59,0.47,31.58,12,26,6039.63,57.19710526315789,-8.31
ad97a199236354e53fcd91a5a913e9a2,SC,brusque,Tier 2 - Average,16,15.31,5.52,0.57,12.5,2,15,12446.85,49.245294117647056,-9.7
adbc26658d6c7b4b6219f9d934598091,PR,curitiba,Tier 3 - Poor,87,17.24,3.51,0.41,16.09,14,77,11696.5,20.346593406593406,-7.37
adcf50477d6a1f5d91bb9d54c4903cb5,MG,claudio,Tier 4 - Critical,16,24.51,12.36,0.74,31.25,5,26,981.86,19.863548387096774,-11.7
ade45994b717ccee333492330fbf037b,PR,umuarama,Tier 1 - Excellent,10,8.41,1.25,0.08,0.0,0,10,7196.0,28.363,-24.48
af3ef48d0e13835e529c29ac573c63e5,SP,araraquara,Tier 1 - Excellent,21,7.93,2.16,0.14,4.76,1,20,1405.63,22.261904761904763,-10.69
af4a0e4cfe1d9c26b6712b1be25a72e5,MG,mateus leme,Tier 2 - Average,21,12.82,4.93,0.66,9.52,2,24,8757.98,22.83153846153846,-12.91
afa6714acee029b2dfdf357e5579cc03,SP,descalvado,Tier 2 - Average,16,12.62,2.64,0.22,12.5,2,15,3220.76,22.518823529411765,-13.13
afe0067131b73e40875c9b6c10bd2e21,MG,lagoa da prata,Tier 2 - Average,45,15.47,3.75,0.25,4.44,2,43,5040.5,24.690888888888885,-10.7
b080809eaacb49e5ca07290981472431,MG,belo horizonte,Tier 2 - Average,11,10.54,3.85,0.15,0.0,0,11,424.0,13.036363636363633,-9.67
b127efdabeffb5d559349c7b172eb75d,SP,sao paulo,Tier 2 - Average,10,9.85,1.87,0.67,10.0,1,9,308.5,11.277,-19.31
b14db04aa7881970e83ffa9426897925,SP,sorocaba,Tier 2 - Average,78,15.62,5.11,0.38,15.38,12,93,5595.9,20.042857142857144,-9.79
b16d3dadc47d4eb18be3d88bad0775ce,RS,estancia velha,Tier 2 - Average,10,6.53,2.11,0.35,10.0,1,10,722.1,16.221818181818183,-21.58
b17b679f4f5ce2e03ce6968c62648246,SP,ribeirao preto,Tier 4 - Critical,50,19.11,4.53,0.64,18.0,9,42,3424.18,19.21921568627451,-10.77
b18dc380845b24038cfc48006478f099,SP,diadema,Tier 3 - Poor,43,13.99,2.86,0.42,16.28,7,41,7753.96,16.601458333333333,-10.3
b19f3ca2ea475913750f25a5c37c8d8f,MG,divinopolis,Tier 4 - Critical,19,18.39,12.05,0.41,31.58,6,13,4174.16,52.76263157894737,-6.37
b1a81260566c1bac3114a6d124413f27,RS,carazinho,Tier 1 - Excellent,48,8.62,0.91,0.37,2.08,1,50,8164.99,28.180392156862744,-15.74
b1aaae6b66ad3c40f54b389d7ea4bee0,SP,sao paulo,Tier 1 - Excellent,15,8.12,2.31,0.43,0.0,0,17,1176.5,23.10235294117647,-18.85
b1ac6ea7895bc3dd6f0f6f4abbdd2821,RS,canoas,Tier 1 - Excellent,38,10.18,3.23,0.27,0.0,0,38,2962.0,20.32526315789474,-16.12
b1b3948701c5c72445495bd161b83a4c,SP,sao paulo,Tier 4 - Critical,14,23.4,15.66,0.65,64.29,9,5,21519.5,28.910714285714285,4.74
b1fc4f64df5a0e8b6913ab38803c57a9,RJ,sao goncalo,Tier 2 - Average,107,15.73,5.26,0.32,13.08,14,107,7994.74,17.737603305785125,-9.04
b1fecf4da1fa2689bccffa0121953643,MS,campo grande,Tier 2 - Average,19,10.69,3.86,0.27,0.0,0,20,3669.64,19.854,-20.64
b2479f944e1b90cf8a5de1bbfde284d6,SP,ibitinga,Tier 3 - Poor,101,15.44,2.85,0.4,18.81,19,110,4666.53,17.11395348837209,-7.85
b2a6d334e2833acea353624840e25a0e,SP,sao paulo,Tier 2 - Average,25,10.7,2.12,0.39,0.0,0,26,1650.98,14.908076923076923,-16.28
b2ac621f0d0322434d04a12b078b9369,PR,curitiba,Tier 2 - Average,30,14.67,3.2,0.61,10.0,3,27,9575.5,26.046333333333333,-10.95
b2ba3715d723d245138f291a6fe42594,SP,sao paulo,Tier 2 - Average,324,13.97,5.42,0.39,9.26,30,320,49302.18,17.9842,-9.36
b2c97074649f92197d9387d9033dda5f,SP,botucatu,Tier 2 - Average,10,12.05,1.57,0.32,10.0,1,10,684.71,25.39727272727273,-8.89
b32be1695eb7ec5f10f72d9610a12527,RS,caxias do sul,Tier 2 - Average,44,12.32,3.57,0.38,4.55,2,43,26575.0,65.28177777777778,-13.07
b335c59ab742f751a85db9c411a86739,MG,araguari,Tier 3 - Poor,30,16.84,8.11,0.43,6.67,2,29,2494.11,17.578387096774193,-10.41
b33aaadd1a8891d2dfef0c4c3bdf0371,SP,limeira,Tier 2 - Average,16,13.49,1.69,0.36,12.5,2,15,1504.0,21.12,-8.61
b33e7c55446eabf8fe1a42d037ac7d6d,SP,pradopolis,Tier 3 - Poor,149,16.43,2.5,0.46,13.42,20,132,44215.17,17.476184210526316,-10.6
b347677812ea483b0f528eaf8cbc09b7,PR,curitiba,Tier 2 - Average,21,13.22,2.88,0.52,0.0,0,21,7288.99,36.30238095238095,-16.3
b372ee768ed69e46ca8cdbd267aa7a38,SP,sao jose do rio preto,Tier 2 - Average,63,12.32,2.02,0.48,0.0,0,69,12630.0,17.157101449275363,-18.64
